Time,Interval Start,Interval End,Location,Location Type,Market,SPP
2025-05-24 18:00:00-05:00,2025-05-24 18:00:00-05:00,2025-05-24 18:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.34
2025-05-24 18:00:00-05:00,2025-05-24 18:00:00-05:00,2025-05-24 18:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.34
2025-05-24 18:15:00-05:00,2025-05-24 18:15:00-05:00,2025-05-24 18:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.82
2025-05-24 18:15:00-05:00,2025-05-24 18:15:00-05:00,2025-05-24 18:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,21.43
2025-05-24 18:15:00-05:00,2025-05-24 18:15:00-05:00,2025-05-24 18:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.82
2025-05-24 18:30:00-05:00,2025-05-24 18:30:00-05:00,2025-05-24 18:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,22.57
2025-05-24 18:30:00-05:00,2025-05-24 18:30:00-05:00,2025-05-24 18:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,22.92
2025-05-24 18:30:00-05:00,2025-05-24 18:30:00-05:00,2025-05-24 18:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,22.92
2025-05-24 18:45:00-05:00,2025-05-24 18:45:00-05:00,2025-05-24 19:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.32
2025-05-24 18:45:00-05:00,2025-05-24 18:45:00-05:00,2025-05-24 19:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.31
2025-05-24 18:45:00-05:00,2025-05-24 18:45:00-05:00,2025-05-24 19:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.7
2025-05-24 19:00:00-05:00,2025-05-24 19:00:00-05:00,2025-05-24 19:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,25.5
2025-05-24 19:00:00-05:00,2025-05-24 19:00:00-05:00,2025-05-24 19:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,25.97
2025-05-24 19:00:00-05:00,2025-05-24 19:00:00-05:00,2025-05-24 19:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,25.97
2025-05-24 19:15:00-05:00,2025-05-24 19:15:00-05:00,2025-05-24 19:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.64
2025-05-24 19:15:00-05:00,2025-05-24 19:15:00-05:00,2025-05-24 19:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,30.95
2025-05-24 19:15:00-05:00,2025-05-24 19:15:00-05:00,2025-05-24 19:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.64
2025-05-24 19:30:00-05:00,2025-05-24 19:30:00-05:00,2025-05-24 19:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,35.45
2025-05-24 19:30:00-05:00,2025-05-24 19:30:00-05:00,2025-05-24 19:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,36.45
2025-05-24 19:30:00-05:00,2025-05-24 19:30:00-05:00,2025-05-24 19:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,36.45
2025-05-24 19:45:00-05:00,2025-05-24 19:45:00-05:00,2025-05-24 20:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,35.0
2025-05-24 19:45:00-05:00,2025-05-24 19:45:00-05:00,2025-05-24 20:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,34.01
2025-05-24 19:45:00-05:00,2025-05-24 19:45:00-05:00,2025-05-24 20:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,35.0
2025-05-24 20:00:00-05:00,2025-05-24 20:00:00-05:00,2025-05-24 20:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,30.83
2025-05-24 20:00:00-05:00,2025-05-24 20:00:00-05:00,2025-05-24 20:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.73
2025-05-24 20:00:00-05:00,2025-05-24 20:00:00-05:00,2025-05-24 20:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.73
2025-05-24 20:15:00-05:00,2025-05-24 20:15:00-05:00,2025-05-24 20:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.93
2025-05-24 20:15:00-05:00,2025-05-24 20:15:00-05:00,2025-05-24 20:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.77
2025-05-24 20:15:00-05:00,2025-05-24 20:15:00-05:00,2025-05-24 20:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.77
2025-05-24 20:30:00-05:00,2025-05-24 20:30:00-05:00,2025-05-24 20:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.13
2025-05-24 20:30:00-05:00,2025-05-24 20:30:00-05:00,2025-05-24 20:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.97
2025-05-24 20:30:00-05:00,2025-05-24 20:30:00-05:00,2025-05-24 20:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.97
2025-05-24 20:45:00-05:00,2025-05-24 20:45:00-05:00,2025-05-24 21:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.4
2025-05-24 20:45:00-05:00,2025-05-24 20:45:00-05:00,2025-05-24 21:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,27.97
2025-05-24 20:45:00-05:00,2025-05-24 20:45:00-05:00,2025-05-24 21:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.4
2025-05-24 21:00:00-05:00,2025-05-24 21:00:00-05:00,2025-05-24 21:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,36.89
2025-05-24 21:00:00-05:00,2025-05-24 21:00:00-05:00,2025-05-24 21:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,36.07
2025-05-24 21:00:00-05:00,2025-05-24 21:00:00-05:00,2025-05-24 21:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,36.89
2025-05-24 21:15:00-05:00,2025-05-24 21:15:00-05:00,2025-05-24 21:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,31.8
2025-05-24 21:15:00-05:00,2025-05-24 21:15:00-05:00,2025-05-24 21:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,32.68
2025-05-24 21:15:00-05:00,2025-05-24 21:15:00-05:00,2025-05-24 21:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,32.68
2025-05-24 21:30:00-05:00,2025-05-24 21:30:00-05:00,2025-05-24 21:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,30.34
2025-05-24 21:30:00-05:00,2025-05-24 21:30:00-05:00,2025-05-24 21:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.2
2025-05-24 21:30:00-05:00,2025-05-24 21:30:00-05:00,2025-05-24 21:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.2
2025-05-24 21:45:00-05:00,2025-05-24 21:45:00-05:00,2025-05-24 22:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,30.8
2025-05-24 21:45:00-05:00,2025-05-24 21:45:00-05:00,2025-05-24 22:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,30.8
2025-05-24 21:45:00-05:00,2025-05-24 21:45:00-05:00,2025-05-24 22:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,29.93
2025-05-24 22:00:00-05:00,2025-05-24 22:00:00-05:00,2025-05-24 22:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.59
2025-05-24 22:00:00-05:00,2025-05-24 22:00:00-05:00,2025-05-24 22:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.75
2025-05-24 22:00:00-05:00,2025-05-24 22:00:00-05:00,2025-05-24 22:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.59
2025-05-24 22:15:00-05:00,2025-05-24 22:15:00-05:00,2025-05-24 22:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.58
2025-05-24 22:15:00-05:00,2025-05-24 22:15:00-05:00,2025-05-24 22:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.42
2025-05-24 22:15:00-05:00,2025-05-24 22:15:00-05:00,2025-05-24 22:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.42
2025-05-24 22:30:00-05:00,2025-05-24 22:30:00-05:00,2025-05-24 22:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.15
2025-05-24 22:30:00-05:00,2025-05-24 22:30:00-05:00,2025-05-24 22:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.99
2025-05-24 22:30:00-05:00,2025-05-24 22:30:00-05:00,2025-05-24 22:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.99
2025-05-24 22:45:00-05:00,2025-05-24 22:45:00-05:00,2025-05-24 23:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.41
2025-05-24 22:45:00-05:00,2025-05-24 22:45:00-05:00,2025-05-24 23:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.41
2025-05-24 22:45:00-05:00,2025-05-24 22:45:00-05:00,2025-05-24 23:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,27.56
2025-05-24 23:00:00-05:00,2025-05-24 23:00:00-05:00,2025-05-24 23:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,27.47
2025-05-24 23:00:00-05:00,2025-05-24 23:00:00-05:00,2025-05-24 23:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.31
2025-05-24 23:00:00-05:00,2025-05-24 23:00:00-05:00,2025-05-24 23:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.31
2025-05-24 23:15:00-05:00,2025-05-24 23:15:00-05:00,2025-05-24 23:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,27.82
2025-05-24 23:15:00-05:00,2025-05-24 23:15:00-05:00,2025-05-24 23:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.83
2025-05-24 23:15:00-05:00,2025-05-24 23:15:00-05:00,2025-05-24 23:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.83
2025-05-24 23:30:00-05:00,2025-05-24 23:30:00-05:00,2025-05-24 23:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.29
2025-05-24 23:30:00-05:00,2025-05-24 23:30:00-05:00,2025-05-24 23:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.29
2025-05-24 23:30:00-05:00,2025-05-24 23:30:00-05:00,2025-05-24 23:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,29.28
2025-05-24 23:45:00-05:00,2025-05-24 23:45:00-05:00,2025-05-25 00:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.15
2025-05-24 23:45:00-05:00,2025-05-24 23:45:00-05:00,2025-05-25 00:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.15
2025-05-24 23:45:00-05:00,2025-05-24 23:45:00-05:00,2025-05-25 00:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.15
2025-05-25 00:00:00-05:00,2025-05-25 00:00:00-05:00,2025-05-25 00:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,32.87
2025-05-25 00:00:00-05:00,2025-05-25 00:00:00-05:00,2025-05-25 00:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,32.81
2025-05-25 00:00:00-05:00,2025-05-25 00:00:00-05:00,2025-05-25 00:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,32.81
2025-05-25 00:15:00-05:00,2025-05-25 00:15:00-05:00,2025-05-25 00:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,37.19
2025-05-25 00:15:00-05:00,2025-05-25 00:15:00-05:00,2025-05-25 00:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,37.09
2025-05-25 00:15:00-05:00,2025-05-25 00:15:00-05:00,2025-05-25 00:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,37.11
2025-05-25 00:30:00-05:00,2025-05-25 00:30:00-05:00,2025-05-25 00:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,41.34
2025-05-25 00:30:00-05:00,2025-05-25 00:30:00-05:00,2025-05-25 00:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,41.25
2025-05-25 00:30:00-05:00,2025-05-25 00:30:00-05:00,2025-05-25 00:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,41.24
2025-05-25 00:45:00-05:00,2025-05-25 00:45:00-05:00,2025-05-25 01:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,34.94
2025-05-25 00:45:00-05:00,2025-05-25 00:45:00-05:00,2025-05-25 01:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,34.96
2025-05-25 00:45:00-05:00,2025-05-25 00:45:00-05:00,2025-05-25 01:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,35.05
2025-05-25 01:00:00-05:00,2025-05-25 01:00:00-05:00,2025-05-25 01:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,31.16
2025-05-25 01:00:00-05:00,2025-05-25 01:00:00-05:00,2025-05-25 01:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.07
2025-05-25 01:00:00-05:00,2025-05-25 01:00:00-05:00,2025-05-25 01:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.06
2025-05-25 01:15:00-05:00,2025-05-25 01:15:00-05:00,2025-05-25 01:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,33.55
2025-05-25 01:15:00-05:00,2025-05-25 01:15:00-05:00,2025-05-25 01:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,33.46
2025-05-25 01:15:00-05:00,2025-05-25 01:15:00-05:00,2025-05-25 01:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,33.46
2025-05-25 01:30:00-05:00,2025-05-25 01:30:00-05:00,2025-05-25 01:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,30.3
2025-05-25 01:30:00-05:00,2025-05-25 01:30:00-05:00,2025-05-25 01:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,30.38
2025-05-25 01:30:00-05:00,2025-05-25 01:30:00-05:00,2025-05-25 01:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,30.3
2025-05-25 01:45:00-05:00,2025-05-25 01:45:00-05:00,2025-05-25 02:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,31.3
2025-05-25 01:45:00-05:00,2025-05-25 01:45:00-05:00,2025-05-25 02:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.2
2025-05-25 01:45:00-05:00,2025-05-25 01:45:00-05:00,2025-05-25 02:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,31.2
2025-05-25 02:00:00-05:00,2025-05-25 02:00:00-05:00,2025-05-25 02:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,30.47
2025-05-25 02:00:00-05:00,2025-05-25 02:00:00-05:00,2025-05-25 02:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,30.39
2025-05-25 02:00:00-05:00,2025-05-25 02:00:00-05:00,2025-05-25 02:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,30.39
2025-05-25 02:15:00-05:00,2025-05-25 02:15:00-05:00,2025-05-25 02:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,35.23
2025-05-25 02:15:00-05:00,2025-05-25 02:15:00-05:00,2025-05-25 02:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,35.17
2025-05-25 02:15:00-05:00,2025-05-25 02:15:00-05:00,2025-05-25 02:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,35.17
2025-05-25 02:30:00-05:00,2025-05-25 02:30:00-05:00,2025-05-25 02:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,39.59
2025-05-25 02:30:00-05:00,2025-05-25 02:30:00-05:00,2025-05-25 02:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,39.58
2025-05-25 02:30:00-05:00,2025-05-25 02:30:00-05:00,2025-05-25 02:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,39.58
2025-05-25 02:45:00-05:00,2025-05-25 02:45:00-05:00,2025-05-25 03:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,32.86
2025-05-25 02:45:00-05:00,2025-05-25 02:45:00-05:00,2025-05-25 03:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,32.85
2025-05-25 02:45:00-05:00,2025-05-25 02:45:00-05:00,2025-05-25 03:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,32.85
2025-05-25 03:00:00-05:00,2025-05-25 03:00:00-05:00,2025-05-25 03:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.85
2025-05-25 03:00:00-05:00,2025-05-25 03:00:00-05:00,2025-05-25 03:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,29.85
2025-05-25 03:00:00-05:00,2025-05-25 03:00:00-05:00,2025-05-25 03:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,29.85
2025-05-25 03:15:00-05:00,2025-05-25 03:15:00-05:00,2025-05-25 03:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.47
2025-05-25 03:15:00-05:00,2025-05-25 03:15:00-05:00,2025-05-25 03:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.46
2025-05-25 03:15:00-05:00,2025-05-25 03:15:00-05:00,2025-05-25 03:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.47
2025-05-25 03:30:00-05:00,2025-05-25 03:30:00-05:00,2025-05-25 03:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.14
2025-05-25 03:30:00-05:00,2025-05-25 03:30:00-05:00,2025-05-25 03:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.14
2025-05-25 03:30:00-05:00,2025-05-25 03:30:00-05:00,2025-05-25 03:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.14
2025-05-25 03:45:00-05:00,2025-05-25 03:45:00-05:00,2025-05-25 04:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.14
2025-05-25 03:45:00-05:00,2025-05-25 03:45:00-05:00,2025-05-25 04:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.14
2025-05-25 03:45:00-05:00,2025-05-25 03:45:00-05:00,2025-05-25 04:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,27.14
2025-05-25 04:00:00-05:00,2025-05-25 04:00:00-05:00,2025-05-25 04:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,27.68
2025-05-25 04:00:00-05:00,2025-05-25 04:00:00-05:00,2025-05-25 04:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.68
2025-05-25 04:00:00-05:00,2025-05-25 04:00:00-05:00,2025-05-25 04:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.68
2025-05-25 04:15:00-05:00,2025-05-25 04:15:00-05:00,2025-05-25 04:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.07
2025-05-25 04:15:00-05:00,2025-05-25 04:15:00-05:00,2025-05-25 04:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,27.07
2025-05-25 04:15:00-05:00,2025-05-25 04:15:00-05:00,2025-05-25 04:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.07
2025-05-25 04:30:00-05:00,2025-05-25 04:30:00-05:00,2025-05-25 04:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,27.83
2025-05-25 04:30:00-05:00,2025-05-25 04:30:00-05:00,2025-05-25 04:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.83
2025-05-25 04:30:00-05:00,2025-05-25 04:30:00-05:00,2025-05-25 04:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.83
2025-05-25 04:45:00-05:00,2025-05-25 04:45:00-05:00,2025-05-25 05:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.65
2025-05-25 04:45:00-05:00,2025-05-25 04:45:00-05:00,2025-05-25 05:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,28.64
2025-05-25 04:45:00-05:00,2025-05-25 04:45:00-05:00,2025-05-25 05:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,28.64
2025-05-25 05:00:00-05:00,2025-05-25 05:00:00-05:00,2025-05-25 05:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,26.9
2025-05-25 05:00:00-05:00,2025-05-25 05:00:00-05:00,2025-05-25 05:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,26.9
2025-05-25 05:00:00-05:00,2025-05-25 05:00:00-05:00,2025-05-25 05:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,26.9
2025-05-25 05:15:00-05:00,2025-05-25 05:15:00-05:00,2025-05-25 05:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,25.61
2025-05-25 05:15:00-05:00,2025-05-25 05:15:00-05:00,2025-05-25 05:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,25.61
2025-05-25 05:15:00-05:00,2025-05-25 05:15:00-05:00,2025-05-25 05:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,25.61
2025-05-25 05:30:00-05:00,2025-05-25 05:30:00-05:00,2025-05-25 05:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,25.55
2025-05-25 05:30:00-05:00,2025-05-25 05:30:00-05:00,2025-05-25 05:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,25.55
2025-05-25 05:30:00-05:00,2025-05-25 05:30:00-05:00,2025-05-25 05:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,25.55
2025-05-25 05:45:00-05:00,2025-05-25 05:45:00-05:00,2025-05-25 06:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,24.09
2025-05-25 05:45:00-05:00,2025-05-25 05:45:00-05:00,2025-05-25 06:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,24.09
2025-05-25 05:45:00-05:00,2025-05-25 05:45:00-05:00,2025-05-25 06:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,24.09
2025-05-25 06:00:00-05:00,2025-05-25 06:00:00-05:00,2025-05-25 06:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,21.97
2025-05-25 06:00:00-05:00,2025-05-25 06:00:00-05:00,2025-05-25 06:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.97
2025-05-25 06:00:00-05:00,2025-05-25 06:00:00-05:00,2025-05-25 06:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.97
2025-05-25 06:15:00-05:00,2025-05-25 06:15:00-05:00,2025-05-25 06:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,22.19
2025-05-25 06:15:00-05:00,2025-05-25 06:15:00-05:00,2025-05-25 06:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,22.19
2025-05-25 06:15:00-05:00,2025-05-25 06:15:00-05:00,2025-05-25 06:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,22.19
2025-05-25 06:30:00-05:00,2025-05-25 06:30:00-05:00,2025-05-25 06:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,21.37
2025-05-25 06:30:00-05:00,2025-05-25 06:30:00-05:00,2025-05-25 06:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.37
2025-05-25 06:30:00-05:00,2025-05-25 06:30:00-05:00,2025-05-25 06:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.37
2025-05-25 06:45:00-05:00,2025-05-25 06:45:00-05:00,2025-05-25 07:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,20.65
2025-05-25 06:45:00-05:00,2025-05-25 06:45:00-05:00,2025-05-25 07:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,20.65
2025-05-25 06:45:00-05:00,2025-05-25 06:45:00-05:00,2025-05-25 07:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,20.65
2025-05-25 07:00:00-05:00,2025-05-25 07:00:00-05:00,2025-05-25 07:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.05
2025-05-25 07:00:00-05:00,2025-05-25 07:00:00-05:00,2025-05-25 07:15:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,21.05
2025-05-25 07:00:00-05:00,2025-05-25 07:00:00-05:00,2025-05-25 07:15:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.04
2025-05-25 07:15:00-05:00,2025-05-25 07:15:00-05:00,2025-05-25 07:30:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.29
2025-05-25 07:15:00-05:00,2025-05-25 07:15:00-05:00,2025-05-25 07:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.29
2025-05-25 07:15:00-05:00,2025-05-25 07:15:00-05:00,2025-05-25 07:30:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.29
2025-05-25 07:30:00-05:00,2025-05-25 07:30:00-05:00,2025-05-25 07:45:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,17.03
2025-05-25 07:30:00-05:00,2025-05-25 07:30:00-05:00,2025-05-25 07:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,17.03
2025-05-25 07:30:00-05:00,2025-05-25 07:30:00-05:00,2025-05-25 07:45:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,17.03
2025-05-25 07:45:00-05:00,2025-05-25 07:45:00-05:00,2025-05-25 08:00:00-05:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.01
2025-05-25 07:45:00-05:00,2025-05-25 07:45:00-05:00,2025-05-25 08:00:00-05:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,13.01
